height,weight,sixty_time,exit_velo_max,exit_velo_avg,distance_max,inf_velo,three_section_commit_group,primary_position_2B,primary_position_3B,primary_position_SS,throwing_hand_R,hitting_handedness_R,hitting_handedness_S,player_region_Northeast,player_region_South,player_region_West,power_speed,size_ratio,arm_strength_size,inf_velo_squared,sixty_time_squared,is_middle_infielder,elite_tools,southern_ss,South_tall,South_power,West_tall,West_power,Northeast_tall,Northeast_power
72.0,190.0,8.1,88.2,80.1,271.0,74.0,0,False,False,False,False,True,False,False,False,False,714.42,13680.0,5328.0,5476.0,65.61,False,False,False,False,False,False,False,False,False
72.0,174.0,7.93,91.4,79.1,344.0,72.0,0,False,True,False,True,True,False,False,False,True,724.802,12528.0,5184.0,5184.0,62.884899999999995,False,False,False,False,False,False,False,False,False
73.0,203.9,7.11,98.7,90.3,371.0,87.0,0,False,False,True,True,False,False,True,False,False,701.7570000000001,14884.7,6351.0,7569.0,50.5521,True,False,False,False,False,False,False,False,True
73.0,180.0,7.67,92.2,83.1,301.0,79.0,0,False,True,False,True,True,False,False,False,False,707.174,13140.0,5767.0,6241.0,58.8289,False,False,False,False,False,False,False,False,False
73.0,165.0,7.32,93.3,73.6,335.0,80.0,0,False,False,True,True,True,False,True,False,False,682.956,12045.0,5840.0,6400.0,53.58240000000001,True,False,False,False,False,False,False,False,False
73.0,150.0,7.21,85.0,80.4,284.0,73.0,0,False,False,True,True,True,False,False,False,False,612.85,10950.0,5329.0,5329.0,51.9841,True,False,False,False,False,False,False,False,False
72.0,150.0,6.77,93.7,88.5,357.0,89.0,2,False,False,True,True,True,False,False,True,False,634.3489999999999,10800.0,6408.0,7921.0,45.832899999999995,True,False,True,False,False,False,False,False,False
73.0,190.0,7.26,92.7,86.6,330.0,83.0,1,False,False,True,True,True,False,False,True,False,673.002,13870.0,6059.0,6889.0,52.7076,True,False,True,False,False,False,False,False,False
70.0,195.0,6.96,94.5,88.4,307.0,79.0,0,False,True,False,True,True,False,False,True,False,657.72,13650.0,5530.0,6241.0,48.4416,False,False,False,False,False,False,False,False,False
72.0,235.0,7.86,92.7,84.2,349.0,83.0,0,False,True,False,True,True,False,False,False,False,728.6220000000001,16920.0,5976.0,6889.0,61.7796,False,False,False,False,False,False,False,False,False
71.0,200.0,7.78,90.6,85.4,358.0,82.0,0,False,False,False,True,False,False,True,False,False,704.8679999999999,14200.0,5822.0,6724.0,60.528400000000005,False,False,False,False,False,False,False,False,False
71.0,170.0,7.5,90.4,77.7,320.0,83.0,0,False,False,True,True,True,False,True,False,False,678.0,12070.0,5893.0,6889.0,56.25,True,False,False,False,False,False,False,False,False
75.0,185.0,7.38,93.2,89.0,320.0,87.0,0,False,True,False,True,False,False,True,False,False,687.816,13875.0,6525.0,7569.0,54.4644,False,False,False,False,False,False,False,True,False
70.0,175.0,6.99,97.3,91.4,344.0,87.0,0,False,False,True,True,True,False,False,True,False,680.127,12250.0,6090.0,7569.0,48.8601,True,False,True,False,True,False,False,False,False
69.0,155.0,6.91,86.7,73.9,291.0,87.0,0,True,False,False,True,True,False,False,True,False,599.097,10695.0,6003.0,7569.0,47.7481,True,False,False,False,False,False,False,False,False
69.0,150.0,6.85,83.8,77.6,259.0,79.0,0,False,False,True,True,True,False,False,False,False,574.03,10350.0,5451.0,6241.0,46.92249999999999,True,False,False,False,False,False,False,False,False
73.0,195.0,7.61,97.0,92.3,368.0,78.0,0,False,False,False,True,False,False,False,True,False,738.1700000000001,14235.0,5694.0,6084.0,57.9121,False,False,False,False,True,False,False,False,False
71.0,170.0,7.31,86.1,78.4,318.0,81.0,0,False,False,True,True,True,False,True,False,False,629.391,12070.0,5751.0,6561.0,53.436099999999996,True,False,False,False,False,False,False,False,False
70.0,161.4,6.52,97.3,85.9,374.0,84.0,0,False,False,True,True,True,False,False,True,False,634.396,11298.0,5880.0,7056.0,42.5104,True,False,True,False,True,False,False,False,False
74.0,185.0,6.98,99.4,94.6,378.0,82.0,1,False,False,True,True,True,False,False,True,False,693.8120000000001,13690.0,6068.0,6724.0,48.720400000000005,True,False,True,True,True,False,False,False,False
72.0,170.0,7.82,85.2,72.3,308.0,74.0,0,False,False,False,False,False,False,True,False,False,666.264,12240.0,5328.0,5476.0,61.15240000000001,False,False,False,False,False,False,False,False,False
70.0,190.0,7.25,93.0,89.2,366.0,77.0,0,False,False,False,False,False,False,False,False,False,674.25,13300.0,5390.0,5929.0,52.5625,False,False,False,False,False,False,False,False,False
71.0,185.9,6.63,101.1,94.2,373.0,93.0,2,False,False,True,True,True,False,False,False,False,670.293,13198.9,6603.0,8649.0,43.9569,True,False,False,False,False,False,False,False,False
74.0,215.0,6.55,95.2,87.7,349.0,86.0,2,False,False,True,True,True,False,False,False,False,623.56,15910.0,6364.0,7396.0,42.902499999999996,True,False,False,False,False,False,False,False,False
72.0,195.6,6.73,101.4,95.0,366.0,80.0,2,False,False,True,True,True,False,False,True,False,682.422,14083.199999999999,5760.0,6400.0,45.2929,True,False,True,False,True,False,False,False,False
74.0,205.0,6.96,97.0,87.9,364.0,82.0,2,False,True,False,True,False,False,False,False,False,675.12,15170.0,6068.0,6724.0,48.4416,False,False,False,False,False,False,False,False,False
70.0,165.0,7.57,84.9,76.2,285.0,83.0,0,False,True,False,True,True,False,False,False,False,642.6930000000001,11550.0,5810.0,6889.0,57.3049,False,False,False,False,False,False,False,False,False
69.0,160.0,8.4,77.6,73.8,241.0,76.0,0,False,True,False,True,True,False,False,True,False,651.84,11040.0,5244.0,5776.0,70.56,False,False,False,False,False,False,False,False,False
69.0,150.0,7.44,82.7,69.4,250.0,75.0,0,False,True,False,True,True,False,False,False,False,615.288,10350.0,5175.0,5625.0,55.35360000000001,False,False,False,False,False,False,False,False,False
70.0,148.0,7.73,80.3,69.1,275.0,68.0,0,False,False,True,False,True,False,False,False,False,620.719,10360.0,4760.0,4624.0,59.752900000000004,True,False,False,False,False,False,False,False,False
72.0,190.0,6.95,97.9,88.6,377.0,88.0,0,False,True,False,True,False,False,False,False,False,680.4050000000001,13680.0,6336.0,7744.0,48.3025,False,False,False,False,False,False,False,False,False
73.0,210.0,7.53,93.7,85.6,347.0,78.0,0,False,True,False,True,True,False,False,False,True,705.561,15330.0,5694.0,6084.0,56.700900000000004,False,False,False,False,False,False,False,False,False
72.0,175.0,6.81,90.3,79.9,258.0,82.0,0,False,False,True,True,True,False,True,False,False,614.943,12600.0,5904.0,6724.0,46.376099999999994,True,False,False,False,False,False,False,False,False
68.0,140.0,7.54,75.8,70.9,236.0,72.0,0,True,False,False,True,True,False,False,False,False,571.5319999999999,9520.0,4896.0,5184.0,56.8516,True,False,False,False,False,False,False,False,False
70.0,165.0,6.95,92.0,86.4,322.0,81.0,0,False,False,True,True,True,False,False,True,False,639.4,11550.0,5670.0,6561.0,48.3025,True,False,True,False,False,False,False,False,False
74.0,195.0,7.59,91.6,84.2,341.0,88.0,0,False,False,True,True,True,False,False,False,False,695.2439999999999,14430.0,6512.0,7744.0,57.6081,True,False,False,False,False,False,False,False,False
70.0,157.0,6.72,89.5,78.8,259.0,81.0,0,True,False,False,True,True,False,False,False,False,601.4399999999999,10990.0,5670.0,6561.0,45.15839999999999,True,False,False,False,False,False,False,False,False
72.0,175.0,7.32,95.9,85.6,307.0,85.0,0,False,False,True,True,False,False,False,True,False,701.988,12600.0,6120.0,7225.0,53.58240000000001,True,False,True,False,True,False,False,False,False
72.0,178.0,7.14,96.0,84.7,282.0,83.0,0,False,True,False,True,True,False,False,False,True,685.4399999999999,12816.0,5976.0,6889.0,50.9796,False,False,False,False,False,False,True,False,False
72.0,212.0,8.06,95.5,86.8,328.0,72.0,0,False,False,False,True,True,False,False,False,True,769.73,15264.0,5184.0,5184.0,64.96360000000001,False,False,False,False,False,False,True,False,False
71.0,165.0,7.63,93.0,88.6,297.0,78.0,0,True,False,False,True,True,False,True,False,False,709.59,11715.0,5538.0,6084.0,58.216899999999995,True,False,False,False,False,False,False,False,False
72.0,185.0,7.25,87.8,81.4,310.0,84.0,0,False,True,False,True,True,False,False,True,False,636.55,13320.0,6048.0,7056.0,52.5625,False,False,False,False,False,False,False,False,False
71.0,175.0,7.13,93.8,88.2,331.0,85.0,0,False,False,True,True,True,False,False,False,False,668.794,12425.0,6035.0,7225.0,50.8369,True,False,False,False,False,False,False,False,False
74.0,175.0,6.99,94.2,86.0,339.0,88.0,2,False,False,True,True,True,False,False,False,False,658.4580000000001,12950.0,6512.0,7744.0,48.8601,True,False,False,False,False,False,False,False,False
70.0,171.1,7.13,91.1,82.1,314.0,77.0,0,False,False,True,True,True,False,False,True,False,649.543,11977.0,5390.0,5929.0,50.8369,True,False,True,False,False,False,False,False,False
70.0,160.0,7.25,90.6,82.8,315.0,84.0,0,False,False,True,True,True,False,False,False,False,656.8499999999999,11200.0,5880.0,7056.0,52.5625,True,False,False,False,False,False,False,False,False
72.0,180.0,6.9,84.5,78.2,262.0,82.0,1,False,False,True,True,True,False,True,False,False,583.0500000000001,12960.0,5904.0,6724.0,47.61000000000001,True,False,False,False,False,False,False,False,False
69.0,165.0,6.93,88.8,76.4,323.0,80.0,0,False,False,True,True,True,False,False,True,False,615.3839999999999,11385.0,5520.0,6400.0,48.024899999999995,True,False,True,False,False,False,False,False,False
74.0,185.0,7.2,97.1,92.4,356.0,84.0,0,False,False,True,True,True,False,False,False,False,699.12,13690.0,6216.0,7056.0,51.84,True,False,False,False,False,False,False,False,False
68.0,155.0,7.52,83.4,78.9,297.0,77.0,0,False,True,False,True,True,False,True,False,False,627.168,10540.0,5236.0,5929.0,56.550399999999996,False,False,False,False,False,False,False,False,False
72.0,200.0,6.95,94.1,79.4,274.0,73.0,0,False,False,False,True,True,False,False,False,True,653.995,14400.0,5256.0,5329.0,48.3025,False,False,False,False,False,False,False,False,False
70.0,165.0,7.16,88.0,81.7,334.0,74.0,0,True,False,False,True,True,False,False,True,False,630.08,11550.0,5180.0,5476.0,51.2656,True,False,False,False,False,False,False,False,False
70.0,160.0,6.98,91.0,85.0,344.0,81.0,0,False,False,True,True,False,True,False,True,False,635.1800000000001,11200.0,5670.0,6561.0,48.720400000000005,True,False,True,False,False,False,False,False,False
72.0,200.0,6.77,102.7,96.8,400.0,81.0,0,False,False,False,True,False,False,False,False,False,695.279,14400.0,5832.0,6561.0,45.832899999999995,False,False,False,False,False,False,False,False,False
73.0,210.0,7.45,92.5,83.7,316.0,76.0,1,False,True,False,True,True,False,False,False,False,689.125,15330.0,5548.0,5776.0,55.502500000000005,False,False,False,False,False,False,False,False,False
74.0,190.0,6.97,99.0,92.2,380.0,88.0,0,False,True,False,True,False,True,False,False,False,690.03,14060.0,6512.0,7744.0,48.5809,False,False,False,False,False,False,False,False,False
69.0,185.0,6.8,87.3,82.9,328.0,86.0,1,False,False,True,True,True,False,True,False,False,593.64,12765.0,5934.0,7396.0,46.239999999999995,True,False,False,False,False,False,False,False,False
69.0,175.0,7.11,90.8,83.2,336.0,78.0,0,False,False,True,True,True,False,False,True,False,645.588,12075.0,5382.0,6084.0,50.5521,True,False,True,False,False,False,False,False,False
72.0,180.0,6.72,95.9,88.2,340.0,88.0,0,False,False,False,True,False,False,False,True,False,644.448,12960.0,6336.0,7744.0,45.15839999999999,False,False,False,False,True,False,False,False,False
74.0,215.0,7.1,92.7,86.7,339.0,84.0,0,False,False,False,True,True,False,True,False,False,658.17,15910.0,6216.0,7056.0,50.41,False,False,False,False,False,False,False,True,False
72.0,172.0,6.55,91.9,78.0,322.0,83.0,0,False,False,True,True,True,False,False,True,False,601.945,12384.0,5976.0,6889.0,42.902499999999996,True,False,True,False,False,False,False,False,False
75.0,208.0,7.72,97.0,92.5,357.0,70.0,0,False,False,False,True,False,True,False,False,False,748.84,15600.0,5250.0,4900.0,59.5984,False,False,False,False,False,False,False,False,False
74.0,190.0,7.27,99.7,87.2,348.0,85.0,0,False,False,False,True,True,False,False,True,False,724.819,14060.0,6290.0,7225.0,52.85289999999999,False,False,False,True,True,False,False,False,False
74.0,240.0,7.68,94.7,78.9,306.0,68.0,0,False,False,False,True,True,False,True,False,False,727.296,17760.0,5032.0,4624.0,58.9824,False,False,False,False,False,False,False,True,False
71.0,175.0,6.9,90.7,87.5,297.0,84.0,2,False,False,True,True,True,False,False,True,False,625.83,12425.0,5964.0,7056.0,47.61000000000001,True,False,True,False,False,False,False,False,False
74.0,190.0,7.36,96.3,90.7,337.0,78.0,0,False,False,False,True,True,False,False,True,False,708.768,14060.0,5772.0,6084.0,54.1696,False,False,False,True,True,False,False,False,False
76.0,205.0,7.59,98.4,79.4,300.0,77.0,0,False,False,False,True,True,False,False,False,False,746.856,15580.0,5852.0,5929.0,57.6081,False,False,False,False,False,False,False,False,False
74.0,180.0,7.18,87.5,82.4,299.0,84.0,0,False,False,True,True,True,False,False,True,False,628.25,13320.0,6216.0,7056.0,51.5524,True,False,True,True,False,False,False,False,False
71.0,185.0,7.3,93.1,86.2,342.0,84.0,0,False,True,False,True,True,False,False,True,False,679.63,13135.0,5964.0,7056.0,53.29,False,False,False,False,False,False,False,False,False
70.0,210.0,7.12,94.6,83.4,356.0,78.0,0,False,False,False,False,False,False,False,False,False,673.552,14700.0,5460.0,6084.0,50.6944,False,False,False,False,False,False,False,False,False
70.0,185.0,7.94,88.4,82.3,283.0,78.0,0,False,True,False,True,True,False,False,True,False,701.8960000000001,12950.0,5460.0,6084.0,63.043600000000005,False,False,False,False,False,False,False,False,False
70.0,165.0,6.75,94.8,87.8,317.0,81.0,1,False,False,True,True,True,False,False,False,True,639.9,11550.0,5670.0,6561.0,45.5625,True,False,False,False,False,False,False,False,False
69.0,150.0,7.01,89.0,83.6,272.0,81.0,0,True,False,False,True,True,False,False,True,False,623.89,10350.0,5589.0,6561.0,49.1401,True,False,False,False,False,False,False,False,False
75.0,186.0,7.25,96.0,88.0,342.0,80.0,0,False,False,False,True,True,False,False,False,False,696.0,13950.0,6000.0,6400.0,52.5625,False,False,False,False,False,False,False,False,False
70.0,170.0,7.26,89.7,77.4,340.0,74.0,0,False,True,False,True,False,False,False,False,False,651.222,11900.0,5180.0,5476.0,52.7076,False,False,False,False,False,False,False,False,False
69.0,169.0,6.74,99.5,91.3,373.0,84.0,2,False,False,True,True,True,False,False,False,True,670.63,11661.0,5796.0,7056.0,45.427600000000005,True,False,False,False,False,False,True,False,False
73.0,160.0,7.09,90.6,69.9,342.0,80.0,0,False,False,True,True,True,False,False,False,False,642.3539999999999,11680.0,5840.0,6400.0,50.2681,True,False,False,False,False,False,False,False,False
71.0,186.0,7.56,84.3,80.4,240.0,71.0,1,True,False,False,True,True,False,False,False,False,637.308,13206.0,5041.0,5041.0,57.1536,True,False,False,False,False,False,False,False,False
70.0,156.0,6.52,92.8,88.8,314.0,79.0,0,False,False,True,True,True,False,False,True,False,605.0559999999999,10920.0,5530.0,6241.0,42.5104,True,False,True,False,False,False,False,False,False
68.0,165.0,7.01,84.8,75.1,307.0,81.0,1,False,False,True,True,True,False,True,False,False,594.448,11220.0,5508.0,6561.0,49.1401,True,False,False,False,False,False,False,False,False
72.0,182.3,7.12,95.9,89.6,190.0,85.0,0,False,False,True,True,True,False,False,False,False,682.8080000000001,13125.6,6120.0,7225.0,50.6944,True,False,False,False,False,False,False,False,False
71.0,233.3,7.65,106.0,94.1,405.0,82.0,0,False,True,False,True,True,False,False,False,True,810.9000000000001,16564.3,5822.0,6724.0,58.52250000000001,False,False,False,False,False,False,True,False,False
70.0,215.0,8.56,87.3,82.8,325.0,65.0,0,False,True,False,True,True,False,True,False,False,747.288,15050.0,4550.0,4225.0,73.2736,False,False,False,False,False,False,False,False,False
71.0,175.0,6.57,98.6,85.7,362.0,83.0,0,False,False,True,True,True,False,True,False,False,647.802,12425.0,5893.0,6889.0,43.1649,True,False,False,False,False,False,False,False,True
75.0,190.0,7.1,98.2,90.8,352.0,85.0,1,False,False,True,True,False,False,False,False,False,697.22,14250.0,6375.0,7225.0,50.41,True,False,False,False,False,False,False,False,False
77.0,225.0,8.42,90.4,84.0,331.0,83.0,1,False,False,False,True,False,False,False,True,False,761.168,17325.0,6391.0,6889.0,70.8964,False,False,False,True,False,False,False,False,False
74.0,165.0,7.29,86.3,77.2,278.0,82.0,2,False,False,True,True,False,True,False,False,False,629.127,12210.0,6068.0,6724.0,53.1441,True,False,False,False,False,False,False,False,False
72.0,165.0,7.48,92.7,84.0,312.0,83.0,0,False,False,True,True,True,False,False,False,False,693.3960000000001,11880.0,5976.0,6889.0,55.95040000000001,True,False,False,False,False,False,False,False,False
67.0,175.0,8.13,91.9,81.7,335.0,75.0,0,False,False,True,True,False,False,False,False,False,747.1470000000002,11725.0,5025.0,5625.0,66.09690000000002,True,False,False,False,False,False,False,False,False
72.0,240.0,7.72,88.6,81.1,285.0,71.0,0,False,True,False,True,True,False,True,False,False,683.992,17280.0,5112.0,5041.0,59.5984,False,False,False,False,False,False,False,False,False
72.0,167.1,7.37,92.0,86.6,321.0,88.0,0,False,True,False,True,False,True,False,False,True,678.04,12031.199999999999,6336.0,7744.0,54.316900000000004,False,False,False,False,False,False,False,False,False
